db--table--sql: idc--account_cache-- show full columns from idc.account_cache
ssl_type,"enum('','ANY','X509','SPECIFIED')",utf8_general_ci,NO,,,,"select,insert,update,references",
ssl_cipher,blob,,NO,,,,"select,insert,update,references",
x509_issuer,blob,,NO,,,,"select,insert,update,references",
x509_subject,blob,,NO,,,,"select,insert,update,references",
max_questions,int unsigned,,NO,,0,,"select,insert,update,references",
max_updates,int unsigned,,NO,,0,,"select,insert,update,references",
max_connections,int unsigned,,NO,,0,,"select,insert,update,references",
max_user_connections,int unsigned,,NO,,0,,"select,insert,update,references",
plugin,char(64),utf8_bin,NO,,caching_sha2_password,,"select,insert,update,references",
authentication_string,text,utf8_bin,YES,,,,"select,insert,update,references",
password_expired,"enum('N','Y')",utf8_general_ci,NO,,N,,"select,insert,update,references",
password_last_changed,timestamp,,YES,,,,"select,insert,update,references",
password_lifetime,smallint unsigned,,YES,,,,"select,insert,update,references",
account_locked,"enum('N','Y')",utf8_general_ci,NO,,N,,"select,insert,update,references",
Create_role_priv,"enum('N','Y')",utf8_general_ci,NO,,N,,"select,insert,update,references",
Drop_role_priv,"enum('N','Y')",utf8_general_ci,NO,,N,,"select,insert,update,references",
Password_reuse_history,smallint unsigned,,YES,,,,"select,insert,update,references",
Password_reuse_time,smallint unsigned,,YES,,,,"select,insert,update,references",
Password_require_current,"enum('N','Y')",utf8_general_ci,YES,,,,"select,insert,update,references",
User_attributes,json,,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--data_locks-- show full columns from performance_schema.data_locks
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
ENGINE,varchar(32),utf8mb4_0900_ai_ci,NO,PRI,,,"select,insert,update,references",
ENGINE_LOCK_ID,varchar(128),utf8mb4_0900_ai_ci,NO,PRI,,,"select,insert,update,references",
ENGINE_TRANSACTION_ID,bigint unsigned,,YES,MUL,,,"select,insert,update,references",
THREAD_ID,bigint unsigned,,YES,MUL,,,"select,insert,update,references",
EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
OBJECT_SCHEMA,varchar(64),utf8mb4_0900_ai_ci,YES,MUL,,,"select,insert,update,references",
OBJECT_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
PARTITION_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SUBPARTITION_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
INDEX_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
OBJECT_INSTANCE_BEGIN,bigint unsigned,,NO,,,,"select,insert,update,references",
LOCK_TYPE,varchar(32),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
LOCK_MODE,varchar(32),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
LOCK_STATUS,varchar(32),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
LOCK_DATA,varchar(8192),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--binary_log_transaction_compression_stats-- show full columns from performance_schema.binary_log_transaction_compression_stats
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
LOG_TYPE,"enum('BINARY','RELAY')",utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",The log type to which the transactions were written.
COMPRESSION_TYPE,varchar(64),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",The transaction compression algorithm used.
TRANSACTION_COUNTER,bigint unsigned,,NO,,,,"select,insert,update,references",Number of transactions written to the log
COMPRESSED_BYTES_COUNTER,bigint unsigned,,NO,,,,"select,insert,update,references",The total number of bytes compressed.
UNCOMPRESSED_BYTES_COUNTER,bigint unsigned,,NO,,,,"select,insert,update,references",The total number of bytes uncompressed.
COMPRESSION_PERCENTAGE,smallint,,NO,,,,"select,insert,update,references",The compression ratio as a percentage.
FIRST_TRANSACTION_ID,text,utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",The first transaction written.
FIRST_TRANSACTION_COMPRESSED_BYTES,bigint unsigned,,NO,,,,"select,insert,update,references",First transaction written compressed bytes.
FIRST_TRANSACTION_UNCOMPRESSED_BYTES,bigint unsigned,,NO,,,,"select,insert,update,references",First transaction written uncompressed bytes.
FIRST_TRANSACTION_TIMESTAMP,timestamp(6),,YES,,,,"select,insert,update,references",When the first transaction was written.
LAST_TRANSACTION_ID,text,utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",The last transaction written.
LAST_TRANSACTION_COMPRESSED_BYTES,bigint unsigned,,NO,,,,"select,insert,update,references",Last transaction written compressed bytes.
LAST_TRANSACTION_UNCOMPRESSED_BYTES,bigint unsigned,,NO,,,,"select,insert,update,references",Last transaction written uncompressed bytes.
LAST_TRANSACTION_TIMESTAMP,timestamp(6),,YES,,,,"select,insert,update,references",When the last transaction was written.
db--table--sql: performance_schema--events_errors_summary_by_account_by_error-- show full columns from performance_schema.events_errors_summary_by_account_by_error
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
USER,char(32),utf8mb4_bin,YES,MUL,,,"select,insert,update,references",
HOST,char(255),ascii_general_ci,YES,,,,"select,insert,update,references",
ERROR_NUMBER,int,,YES,,,,"select,insert,update,references",
ERROR_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SQL_STATE,varchar(5),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SUM_ERROR_RAISED,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_ERROR_HANDLED,bigint unsigned,,NO,,,,"select,insert,update,references",
FIRST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
LAST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--data_lock_waits-- show full columns from performance_schema.data_lock_waits
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
ENGINE,varchar(32),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
REQUESTING_ENGINE_LOCK_ID,varchar(128),utf8mb4_0900_ai_ci,NO,MUL,,,"select,insert,update,references",
REQUESTING_ENGINE_TRANSACTION_ID,bigint unsigned,,YES,MUL,,,"select,insert,update,references",
REQUESTING_THREAD_ID,bigint unsigned,,YES,MUL,,,"select,insert,update,references",
REQUESTING_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
REQUESTING_OBJECT_INSTANCE_BEGIN,bigint unsigned,,NO,,,,"select,insert,update,references",
BLOCKING_ENGINE_LOCK_ID,varchar(128),utf8mb4_0900_ai_ci,NO,MUL,,,"select,insert,update,references",
BLOCKING_ENGINE_TRANSACTION_ID,bigint unsigned,,YES,MUL,,,"select,insert,update,references",
BLOCKING_THREAD_ID,bigint unsigned,,YES,MUL,,,"select,insert,update,references",
BLOCKING_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
BLOCKING_OBJECT_INSTANCE_BEGIN,bigint unsigned,,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--accounts-- show full columns from performance_schema.accounts
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
USER,char(32),utf8mb4_bin,YES,MUL,,,"select,insert,update,references",
HOST,char(255),ascii_general_ci,YES,,,,"select,insert,update,references",
CURRENT_CONNECTIONS,bigint,,NO,,,,"select,insert,update,references",
TOTAL_CONNECTIONS,bigint,,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--error_log-- show full columns from performance_schema.error_log
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
LOGGED,timestamp(6),,NO,PRI,,,"select,insert,update,references",
THREAD_ID,bigint unsigned,,YES,MUL,,,"select,insert,update,references",
PRIO,"enum('System','Error','Warning','Note')",utf8mb4_0900_ai_ci,NO,MUL,,,"select,insert,update,references",
ERROR_CODE,varchar(10),utf8mb4_0900_ai_ci,YES,MUL,,,"select,insert,update,references",
SUBSYSTEM,varchar(7),utf8mb4_0900_ai_ci,YES,MUL,,,"select,insert,update,references",
DATA,text,utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--cond_instances-- show full columns from performance_schema.cond_instances
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
NAME,varchar(128),utf8mb4_0900_ai_ci,NO,MUL,,,"select,insert,update,references",
OBJECT_INSTANCE_BEGIN,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
db--table--sql: performance_schema--events_stages_current-- show full columns from performance_schema.events_stages_current
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
THREAD_ID,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
EVENT_ID,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
END_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
SOURCE,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
TIMER_START,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_END,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_WAIT,bigint unsigned,,YES,,,,"select,insert,update,references",
WORK_COMPLETED,bigint unsigned,,YES,,,,"select,insert,update,references",
WORK_ESTIMATED,bigint unsigned,,YES,,,,"select,insert,update,references",
NESTING_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
NESTING_EVENT_TYPE,"enum('TRANSACTION','STATEMENT','STAGE','WAIT')",utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_errors_summary_by_thread_by_error-- show full columns from performance_schema.events_errors_summary_by_thread_by_error
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
THREAD_ID,bigint unsigned,,NO,MUL,,,"select,insert,update,references",
ERROR_NUMBER,int,,YES,,,,"select,insert,update,references",
ERROR_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SQL_STATE,varchar(5),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SUM_ERROR_RAISED,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_ERROR_HANDLED,bigint unsigned,,NO,,,,"select,insert,update,references",
FIRST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
LAST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_stages_history_long-- show full columns from performance_schema.events_stages_history_long
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
THREAD_ID,bigint unsigned,,NO,,,,"select,insert,update,references",
EVENT_ID,bigint unsigned,,NO,,,,"select,insert,update,references",
END_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
SOURCE,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
TIMER_START,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_END,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_WAIT,bigint unsigned,,YES,,,,"select,insert,update,references",
WORK_COMPLETED,bigint unsigned,,YES,,,,"select,insert,update,references",
WORK_ESTIMATED,bigint unsigned,,YES,,,,"select,insert,update,references",
NESTING_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
NESTING_EVENT_TYPE,"enum('TRANSACTION','STATEMENT','STAGE','WAIT')",utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_stages_summary_by_account_by_event_name-- show full columns from performance_schema.events_stages_summary_by_account_by_event_name
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
USER,char(32),utf8mb4_bin,YES,MUL,,,"select,insert,update,references",
HOST,char(255),ascii_general_ci,YES,,,,"select,insert,update,references",
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
COUNT_STAR,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MIN_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
AVG_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MAX_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_stages_summary_by_host_by_event_name-- show full columns from performance_schema.events_stages_summary_by_host_by_event_name
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
HOST,char(255),ascii_general_ci,YES,MUL,,,"select,insert,update,references",
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
COUNT_STAR,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MIN_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
AVG_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MAX_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_stages_history-- show full columns from performance_schema.events_stages_history
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
THREAD_ID,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
EVENT_ID,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
END_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
SOURCE,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
TIMER_START,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_END,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_WAIT,bigint unsigned,,YES,,,,"select,insert,update,references",
WORK_COMPLETED,bigint unsigned,,YES,,,,"select,insert,update,references",
WORK_ESTIMATED,bigint unsigned,,YES,,,,"select,insert,update,references",
NESTING_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
NESTING_EVENT_TYPE,"enum('TRANSACTION','STATEMENT','STAGE','WAIT')",utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_stages_summary_by_user_by_event_name-- show full columns from performance_schema.events_stages_summary_by_user_by_event_name
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
USER,char(32),utf8mb4_bin,YES,MUL,,,"select,insert,update,references",
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
COUNT_STAR,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MIN_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
AVG_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MAX_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_errors_summary_global_by_error-- show full columns from performance_schema.events_errors_summary_global_by_error
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
ERROR_NUMBER,int,,YES,UNI,,,"select,insert,update,references",
ERROR_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SQL_STATE,varchar(5),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SUM_ERROR_RAISED,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_ERROR_HANDLED,bigint unsigned,,NO,,,,"select,insert,update,references",
FIRST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
LAST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_errors_summary_by_host_by_error-- show full columns from performance_schema.events_errors_summary_by_host_by_error
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
HOST,char(255),ascii_general_ci,YES,MUL,,,"select,insert,update,references",
ERROR_NUMBER,int,,YES,,,,"select,insert,update,references",
ERROR_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SQL_STATE,varchar(5),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SUM_ERROR_RAISED,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_ERROR_HANDLED,bigint unsigned,,NO,,,,"select,insert,update,references",
FIRST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
LAST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_stages_summary_by_thread_by_event_name-- show full columns from performance_schema.events_stages_summary_by_thread_by_event_name
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
THREAD_ID,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,PRI,,,"select,insert,update,references",
COUNT_STAR,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MIN_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
AVG_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MAX_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_errors_summary_by_user_by_error-- show full columns from performance_schema.events_errors_summary_by_user_by_error
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
USER,char(32),utf8mb4_bin,YES,MUL,,,"select,insert,update,references",
ERROR_NUMBER,int,,YES,,,,"select,insert,update,references",
ERROR_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SQL_STATE,varchar(5),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
SUM_ERROR_RAISED,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_ERROR_HANDLED,bigint unsigned,,NO,,,,"select,insert,update,references",
FIRST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
LAST_SEEN,timestamp,,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_stages_summary_global_by_event_name-- show full columns from performance_schema.events_stages_summary_global_by_event_name
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,PRI,,,"select,insert,update,references",
COUNT_STAR,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MIN_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
AVG_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MAX_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_statements_current-- show full columns from performance_schema.events_statements_current
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
THREAD_ID,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
EVENT_ID,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
END_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
SOURCE,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
TIMER_START,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_END,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_WAIT,bigint unsigned,,YES,,,,"select,insert,update,references",
LOCK_TIME,bigint unsigned,,NO,,,,"select,insert,update,references",
SQL_TEXT,longtext,utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
DIGEST,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
DIGEST_TEXT,longtext,utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
CURRENT_SCHEMA,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
OBJECT_TYPE,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
OBJECT_SCHEMA,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
OBJECT_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
OBJECT_INSTANCE_BEGIN,bigint unsigned,,YES,,,,"select,insert,update,references",
MYSQL_ERRNO,int,,YES,,,,"select,insert,update,references",
RETURNED_SQLSTATE,varchar(5),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
MESSAGE_TEXT,varchar(128),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
ERRORS,bigint unsigned,,NO,,,,"select,insert,update,references",
WARNINGS,bigint unsigned,,NO,,,,"select,insert,update,references",
ROWS_AFFECTED,bigint unsigned,,NO,,,,"select,insert,update,references",
ROWS_SENT,bigint unsigned,,NO,,,,"select,insert,update,references",
ROWS_EXAMINED,bigint unsigned,,NO,,,,"select,insert,update,references",
CREATED_TMP_DISK_TABLES,bigint unsigned,,NO,,,,"select,insert,update,references",
CREATED_TMP_TABLES,bigint unsigned,,NO,,,,"select,insert,update,references",
SELECT_FULL_JOIN,bigint unsigned,,NO,,,,"select,insert,update,references",
SELECT_FULL_RANGE_JOIN,bigint unsigned,,NO,,,,"select,insert,update,references",
SELECT_RANGE,bigint unsigned,,NO,,,,"select,insert,update,references",
SELECT_RANGE_CHECK,bigint unsigned,,NO,,,,"select,insert,update,references",
SELECT_SCAN,bigint unsigned,,NO,,,,"select,insert,update,references",
SORT_MERGE_PASSES,bigint unsigned,,NO,,,,"select,insert,update,references",
SORT_RANGE,bigint unsigned,,NO,,,,"select,insert,update,references",
SORT_ROWS,bigint unsigned,,NO,,,,"select,insert,update,references",
SORT_SCAN,bigint unsigned,,NO,,,,"select,insert,update,references",
NO_INDEX_USED,bigint unsigned,,NO,,,,"select,insert,update,references",
NO_GOOD_INDEX_USED,bigint unsigned,,NO,,,,"select,insert,update,references",
NESTING_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
NESTING_EVENT_TYPE,"enum('TRANSACTION','STATEMENT','STAGE','WAIT')",utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
NESTING_EVENT_LEVEL,int,,YES,,,,"select,insert,update,references",
STATEMENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
CPU_TIME,bigint unsigned,,NO,,,,"select,insert,update,references",
EXECUTION_ENGINE,"enum('PRIMARY','SECONDARY')",utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_statements_histogram_by_digest-- show full columns from performance_schema.events_statements_histogram_by_digest
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
SCHEMA_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,MUL,,,"select,insert,update,references",
DIGEST,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
BUCKET_NUMBER,int unsigned,,NO,,,,"select,insert,update,references",
BUCKET_TIMER_LOW,bigint unsigned,,NO,,,,"select,insert,update,references",
BUCKET_TIMER_HIGH,bigint unsigned,,NO,,,,"select,insert,update,references",
COUNT_BUCKET,bigint unsigned,,NO,,,,"select,insert,update,references",
COUNT_BUCKET_AND_LOWER,bigint unsigned,,NO,,,,"select,insert,update,references",
BUCKET_QUANTILE,"double(7,6)",,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_statements_summary_by_digest-- show full columns from performance_schema.events_statements_summary_by_digest
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
SCHEMA_NAME,varchar(64),utf8mb4_0900_ai_ci,YES,MUL,,,"select,insert,update,references",
DIGEST,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
DIGEST_TEXT,longtext,utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
COUNT_STAR,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MIN_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
AVG_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
MAX_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_LOCK_TIME,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_ERRORS,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_WARNINGS,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_ROWS_AFFECTED,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_ROWS_SENT,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_ROWS_EXAMINED,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_CREATED_TMP_DISK_TABLES,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_CREATED_TMP_TABLES,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_SELECT_FULL_JOIN,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_SELECT_FULL_RANGE_JOIN,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_SELECT_RANGE,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_SELECT_RANGE_CHECK,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_SELECT_SCAN,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_SORT_MERGE_PASSES,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_SORT_RANGE,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_SORT_ROWS,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_SORT_SCAN,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_NO_INDEX_USED,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_NO_GOOD_INDEX_USED,bigint unsigned,,NO,,,,"select,insert,update,references",
SUM_CPU_TIME,bigint unsigned,,NO,,,,"select,insert,update,references",
COUNT_SECONDARY,bigint unsigned,,NO,,,,"select,insert,update,references",
FIRST_SEEN,timestamp(6),,NO,,,,"select,insert,update,references",
LAST_SEEN,timestamp(6),,NO,,,,"select,insert,update,references",
QUANTILE_95,bigint unsigned,,NO,,,,"select,insert,update,references",
QUANTILE_99,bigint unsigned,,NO,,,,"select,insert,update,references",
QUANTILE_999,bigint unsigned,,NO,,,,"select,insert,update,references",
QUERY_SAMPLE_TEXT,longtext,utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
QUERY_SAMPLE_SEEN,timestamp(6),,NO,,,,"select,insert,update,references",
QUERY_SAMPLE_TIMER_WAIT,bigint unsigned,,NO,,,,"select,insert,update,references",
db--table--sql: performance_schema--events_statements_history-- show full columns from performance_schema.events_statements_history
Field,Type,Collation,Null,Key,Default,Extra,Privileges,Comment
THREAD_ID,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
EVENT_ID,bigint unsigned,,NO,PRI,,,"select,insert,update,references",
END_EVENT_ID,bigint unsigned,,YES,,,,"select,insert,update,references",
EVENT_NAME,varchar(128),utf8mb4_0900_ai_ci,NO,,,,"select,insert,update,references",
SOURCE,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
TIMER_START,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_END,bigint unsigned,,YES,,,,"select,insert,update,references",
TIMER_WAIT,bigint unsigned,,YES,,,,"select,insert,update,references",
LOCK_TIME,bigint unsigned,,NO,,,,"select,insert,update,references",
SQL_TEXT,longtext,utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
DIGEST,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
DIGEST_TEXT,longtext,utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
CURRENT_SCHEMA,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
OBJECT_TYPE,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
OBJECT_SCHEMA,varchar(64),utf8mb4_0900_ai_ci,YES,,,,"select,insert,update,references",
